OBJECTID;LAND;BEZ;LOR;STRASSE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
191184;11;4;4051551;Brabanter Platz;2019;1;18;3;3;6;2;2;0;1;1;0;0;0;1;792901,7162;5823283,34;13,31398;52,48092
191185;11;9;9051901;Dammvorstadt;2019;1;18;3;3;2;6;2;0;1;0;0;0;0;1;810755,1729;5821229,502;13,57414;52,45265
191186;11;6;6030610;Lichterfelde West;2019;1;18;3;3;2;6;2;0;1;0;0;0;0;1;792278,5105;5818604,112;13,30074;52,43931
191187;11;6;6010102;Schloßstraße;2019;1;18;3;2;6;2;2;0;1;1;0;0;0;1;793894,246;5820966,097;13,32652;52,45962
191188;11;1;1011102;Großer Tiergarten;2019;1;18;3;3;5;3;2;0;1;0;0;0;0;1;795162,7209;5827238,239;13,35069;52,51516
191189;11;4;4051445;Eisenzahnstraße;2019;1;18;3;3;2;6;2;0;1;0;0;0;0;1;792016,0472;5824048,571;13,30165;52,48826
191190;11;8;8010510;Gewerbegebiet Köllnische Heide;2019;1;17;3;3;5;3;2;1;1;0;0;0;0;1;802483,13;5822557,723;13,45399;52,4692
191191;11;6;6010208;Bergstraße;2019;1;15;3;2;6;4;1;0;1;1;0;0;0;1;793970,8654;5820791,219;13,32749;52,45801
191192;11;1;1044201;Reinickendorfer Straße;2019;1;9;3;3;5;2;0;0;1;0;0;0;1;1;795680,841;5830926,05;13,36158;52,54794
191193;11;2;2050602;Samariterviertel;2019;1;17;3;3;5;3;2;1;1;0;0;0;0;1;802670,4969;5828101,141;13,46177;52,51878
191194;11;1;1033202;Humboldthain Süd;2019;1;17;3;2;0;7;1;0;0;0;1;0;1;1;796964,3909;5830547,831;13,38011;52,54385
191195;11;6;6030504;Teltower Damm;2019;1;17;3;2;6;4;2;0;1;1;0;0;0;1;788952,8133;5816380,58;13,25003;52,42114
191196;11;4;4030929;Hindemithplatz;2019;1;16;3;3;3;6;2;0;1;0;1;0;1;1;792280,251;5825933,726;13,30718;52,50502
191197;11;3;3061429;Greifswalder Straße;2019;1;16;3;2;6;4;2;0;1;1;0;0;0;1;801441,2256;5830948,672;13,4463;52,54498
191198;11;12;12103116;Hausotterplatz;2019;1;16;3;3;6;2;2;0;1;1;0;0;0;1;796755,9131;5833625,172;13,3798;52,57155
191199;11;1;1011202;Unter den Linden Nord;2019;1;15;3;3;5;3;0;1;1;0;0;0;0;1;798550,9063;5827801,871;13,40097;52,51837
191200;11;1;1022104;Emdener Straße;2019;1;14;3;2;5;2;0;1;1;0;0;0;0;1;794569,4748;5828430,72;13,34302;52,52617
191201;11;12;12302212;Rollbergesiedlung;2019;1;13;3;2;6;4;0;0;0;1;1;0;0;1;793107,7066;5837644,829;13,32968;52,60956
191202;11;11;11020411;Malchower Weg;2019;1;13;3;3;5;3;0;0;1;0;0;0;1;1;806200,0844;5832525,388;13,51771;52,55646
191203;11;1;1022104;Emdener Straße;2019;1;11;3;3;3;6;0;0;1;0;1;0;0;1;794549,6452;5828928,155;13,34317;52,53064
191204;11;4;4020311;Reichsstraße;2019;1;11;3;3;5;3;0;0;1;0;0;0;0;1;789490,8785;5826788,585;13,26695;52,51417
191205;11;4;4041240;Messelpark;2019;1;11;3;3;5;3;0;0;1;0;0;0;0;1;791149,1522;5822595,994;13,28765;52,4757
191206;11;7;7020204;Schöneberger Insel;2019;1;12;3;3;0;6;0;0;1;0;0;0;1;1;796068,961;5824041,766;13,36116;52,48602
191207;11;9;9041402;Siedlung Kämmereiheide;2019;1;6;3;3;6;2;2;0;1;1;0;0;0;1;812138,2612;5820058,41;13,59333;52,44137
191208;11;4;4041134;Bismarckallee;2019;1;17;3;1;6;2;2;0;1;1;0;0;0;1;790860,2576;5823812,355;13,28447;52,48676
191209;11;9;9020502;Oberschöneweide Ost;2019;1;17;2;3;2;7;1;0;1;0;0;0;0;0;806806,7597;5822000,223;13,51693;52,46179
191210;11;7;7010102;Nollendorfplatz;2019;1;16;2;3;6;4;1;0;1;1;0;0;0;1;795513,7035;5825400,158;13,35421;52,49849
191211;11;10;10020622;Kaulsdorf Nord I;2019;1;18;2;2;6;4;2;0;1;1;0;0;0;1;811217,4934;5828829,621;13,58802;52,5205
191212;11;6;6040804;Krumme Lanke;2019;1;19;2;3;1;5;2;0;1;0;0;0;0;1;788744,6878;5820133,208;13,25022;52,4549
191213;11;6;6040810;Dahlem;2019;1;19;2;3;2;6;2;0;1;0;0;0;0;1;790386,1534;5820826,214;13,27491;52,46024
191214;11;1;1044103;Westliche Müllerstraße;2019;1;18;2;3;3;6;2;0;1;0;0;0;0;1;795248,6597;5830966,197;13,35526;52,54853
191215;11;5;5010206;Gütersloher Weg;2019;1;21;2;2;9;1;2;0;1;0;0;0;0;1;782433,7318;5830474,48;13,16636;52,55092
191216;11;8;8010301;Reuterkiez;2019;1;22;2;3;2;6;2;0;1;0;0;0;0;1;800780,1202;5824334,085;13,4306;52,48606
191217;11;1;1044202;Sparrplatz;2019;1;21;2;3;5;2;2;1;0;0;0;0;0;1;794622,3144;5829867,797;13,34507;52,53902
191218;11;12;12302110;Dannenwalder Weg;2019;1;20;2;2;6;2;2;0;1;1;0;0;0;1;795271,604;5836364,301;13,3604;52,59691
191219;11;8;8010301;Reuterkiez;2019;1;15;2;3;2;2;0;0;1;0;0;0;0;1;801457,418;5823887,892;13,44014;52,48169
191220;11;3;3051022;Hansastraße;2019;1;8;2;3;1;5;1;1;0;0;0;0;1;1;803691,7695;5831996,151;13,48034;52,55312
191221;11;5;5040936;Jägerallee;2019;1;7;2;3;2;6;1;0;1;0;0;0;0;1;780851,1062;5820365,75;13,13455;52,4611
191222;11;3;3061430;Volkspark Prenzlauer Berg;2019;1;11;2;3;6;4;0;1;0;1;0;0;0;1;802230,8772;5829345,134;13,45645;52,53017
191223;11;12;12301205;Waidmannslust;2019;1;8;2;3;6;2;0;0;1;1;0;0;0;1;792457,936;5837312,801;13,31982;52,60693
191224;11;6;6030609;Augustaplatz;2019;1;17;2;3;2;2;2;0;1;0;0;0;0;1;793196,5346;5819800,53;13,31525;52,44954
191225;11;2;2050803;Stralauer Kiez;2019;1;17;2;3;6;2;2;0;1;1;0;0;0;1;802288,7021;5826308,91;13,45454;52,50293
191226;11;1;1011201;Wilhelmstraße;2019;1;17;2;3;5;2;2;1;1;0;0;0;0;1;796947,1418;5826781,323;13,3765;52,5101
191227;11;3;3040513;Schönholz;2019;1;17;2;3;5;3;2;1;1;0;0;0;0;1;797412,6341;5833971,338;13,38977;52,57429
191228;11;6;6030609;Augustaplatz;2019;1;17;2;3;1;5;2;0;1;0;0;0;0;1;792307,4311;5819306,059;13,30177;52,44559
191229;11;4;4030929;Hindemithplatz;2019;1;17;2;3;5;2;2;0;1;0;0;0;0;1;792707,6303;5825468,019;13,31305;52,50061
191230;11;11;11051331;Karlshorst Nord;2019;1;16;2;3;3;6;2;1;1;0;0;0;0;1;807683,6568;5824547,508;13,53214;52,48413
191231;11;5;5020523;Maulbeerallee;2019;1;16;2;3;5;3;1;0;1;0;0;0;0;1;782246,8186;5827617,444;13,16119;52,5254
191232;11;1;1044201;Reinickendorfer Straße;2019;1;16;2;3;5;2;1;1;1;0;0;0;0;1;796555,0379;5831635,625;13,37507;52,55382
191233;11;3;3040508;Rosenthal;2019;1;10;2;3;5;7;0;0;1;0;0;0;0;1;796038,6181;5836681,631;13,37198;52,59934
191234;11;11;11051331;Karlshorst Nord;2019;1;15;2;3;5;3;0;1;1;0;0;0;0;1;807451,0942;5824781,364;13,52894;52,48635
191235;11;6;6030502;Zehlendorf Süd;2019;1;14;2;3;2;2;0;0;1;0;0;0;0;1;790288,472;5814825,282;13,26826;52,40649
191236;11;11;11010205;Falkenberg West;2019;1;10;2;3;5;3;0;0;1;0;0;0;0;1;806690,7674;5833399,321;13,52573;52,56402
191237;11;2;2020205;Chamissokiez;2019;1;14;2;3;4;1;0;0;1;0;0;0;0;1;799006,6184;5824116,719;13,40436;52,48509
191238;11;2;2050602;Samariterviertel;2019;1;9;2;2;0;1;0;0;0;0;1;0;0;1;802499,2744;5828272,437;13,45941;52,52041
191239;11;1;1044103;Westliche Müllerstraße;2019;1;12;2;3;2;6;0;0;1;0;0;0;0;1;795189,141;5831031,924;13,35444;52,54915
191240;11;4;4051550;Leon-Jessel-Platz;2019;1;11;2;3;5;2;0;0;1;0;1;0;0;1;792978,3476;5824197,773;13,31591;52,48908
191241;11;4;4030620;Alt-Lietzow;2019;1;16;2;3;5;2;2;0;1;0;0;0;0;1;791793,2011;5827482,791;13,30139;52,51917
191242;11;2;2030302;Lausitzer Platz;2019;1;9;2;3;5;3;1;1;1;0;0;0;0;1;800663,9747;5825829,873;13,43024;52,49953
191243;11;6;6030503;Zehlendorf Mitte;2019;1;15;2;3;4;6;0;0;1;0;0;0;0;1;790235,1135;5817526,811;13,26982;52,43074
191244;11;12;12301203;Wittenau Süd;2019;1;11;2;3;6;2;0;0;1;1;0;0;0;1;792370,2405;5834065,165;13,31566;52,57787
191245;11;12;12214424;Scharnweberstraße;2019;1;15;2;3;2;6;1;0;1;0;0;0;0;1;793010,8451;5832184,233;13,32343;52,56066
191246;11;4;4030931;Breitscheidplatz;2019;1;9;2;3;5;2;0;0;1;0;1;0;0;1;794080,368;5826308,074;13,33396;52,50741
191247;11;1;1011302;Oranienburger Straße;2019;1;8;2;3;6;4;0;0;1;1;0;0;0;1;798072,8443;5828938,187;13,39497;52,52882
191248;11;6;6020411;Schütte-Lanz-Straße;2019;1;8;2;2;5;2;0;0;1;0;0;0;0;1;793602,8879;5815904,581;13,31779;52,4144
191249;11;4;4030621;Spreestadt;2019;1;8;2;3;5;2;1;1;1;0;0;0;0;1;793066,1918;5827662,759;13,32025;52,5201
191250;11;1;1033203;Humboldthain Nordwest;2019;1;8;2;2;6;4;0;0;1;1;0;0;0;1;796423,6076;5830099,48;13,37176;52,54012
191251;11;4;4030620;Alt-Lietzow;2019;1;7;2;3;6;2;1;0;1;1;0;0;0;1;792903,0441;5827393,842;13,31762;52,51777
191252;11;8;8020621;Mohriner Allee Nord;2019;1;7;2;2;6;4;2;0;1;1;0;0;0;1;800497,6287;5819307,986;13,42192;52,44117
191253;11;5;5010339;Freiheit;2019;1;6;2;3;6;2;2;0;1;1;0;0;0;1;785772,7965;5828538,105;13,21381;52,53182
191254;11;12;12304314;Ziekowstraße/Freie Scholle;2019;1;6;2;3;5;3;2;0;1;0;1;0;0;1;791052,558;5835457,9;13,29749;52,59106
191255;11;10;10010308;Marzahner Chaussee;2019;1;18;2;3;1;5;2;1;0;0;0;0;1;1;806707,6319;5830267,094;13,52309;52,53594
191256;11;2;2010104;Wassertorplatz;2019;1;11;2;3;5;3;0;0;1;0;0;0;1;1;798599,0847;5825578,718;13,39969;52,49841
191257;11;9;9051702;Bölschestraße;2019;1;13;1;3;1;5;0;1;1;0;0;0;0;0;814597,8148;5820806,934;13,6301;52,44667
191258;11;1;1033202;Humboldthain Süd;2019;1;18;1;3;2;6;2;0;1;0;0;0;0;0;797521,1463;5829439,683;13,38731;52,53361
191259;11;5;5030731;Gartenfelder Straße;2019;1;17;1;2;5;3;2;1;1;0;0;0;0;0;787974,9746;5830384,9;13,24778;52,54721
191260;11;2;2040502;Friedenstraße;2019;1;16;1;3;2;6;2;0;1;0;0;0;0;0;800796,0483;5828199,008;13,43432;52,52069
191261;11;1;1011304;Karl-Marx-Allee;2019;1;16;1;3;5;2;2;1;1;0;0;0;0;0;799582,7043;5828043,697;13,41635;52,51997
191262;11;6;6030504;Teltower Damm;2019;1;14;1;2;5;3;0;1;1;0;0;0;0;0;790022,8251;5815953,84;13,26535;52,41675
191263;11;12;12302107;Schorfheidestraße;2019;1;3;1;2;6;4;2;0;1;1;0;0;0;0;793835,9265;5836156,962;13,33908;52,59583
191264;11;7;7020203;Kaiser-Wilhelm-Platz;2019;1;14;7;3;3;7;0;1;1;0;0;0;0;1;795683,979;5824075,812;13,35554;52,48653
191265;11;1;1044203;Leopoldplatz;2019;1;11;7;3;2;6;0;0;1;0;0;0;0;1;795748,0805;5831894,937;13,36343;52,55659
191266;11;1;1044101;Rehberge;2019;1;9;7;2;4;1;0;0;1;0;0;0;1;1;794288,6194;5829929,113;13,34022;52,53975
191267;11;1;1011305;Heine-Viertel West;2019;1;6;7;3;5;3;2;1;1;0;0;0;0;1;799682,2285;5827210,083;13,41706;52,51244
191268;11;8;8010117;Schillerpromenade;2019;1;0;7;3;2;2;2;0;1;0;0;1;0;1;800515,3649;5823440,356;13,4259;52,4782
191269;11;8;8010117;Schillerpromenade;2019;1;21;7;3;6;2;2;0;1;1;0;0;0;1;800523,707;5823439,842;13,42603;52,47819
191270;11;3;3071537;Kollwitzplatz;2019;1;18;7;3;6;7;2;0;1;1;0;0;0;1;799550,1268;5829909,848;13,41756;52,53672
191271;11;10;10010308;Marzahner Chaussee;2019;1;17;7;3;2;6;2;0;1;0;0;0;0;1;806566,5664;5828143,401;13,51905;52,51698
191272;11;5;5010207;Darbystraße;2019;1;17;7;3;2;6;2;0;1;0;0;0;0;1;783707,0794;5830174,9;13,18484;52,54757
191273;11;6;6030609;Augustaplatz;2019;1;17;7;3;6;4;2;0;1;1;0;0;0;2;793277,3834;5819081,06;13,31581;52,44305
191274;11;10;10010206;Ringkolonnaden;2019;1;19;6;2;0;1;2;0;0;0;1;0;0;1;809978,9619;5832086,215;13,57286;52,55039
191275;11;12;12103219;Schäfersee;2019;1;12;6;3;5;2;0;1;1;0;0;0;0;0;795583,1887;5833129,154;13,3621;52,56774
191276;11;7;7040405;Rathaus Tempelhof;2019;1;22;6;3;5;3;2;0;1;0;0;0;0;1;799071,3713;5821704,569;13,40315;52,46343
191277;11;5;5020521;Döberitzer Weg;2019;1;21;6;3;8;1;2;0;1;0;0;0;0;1;779812,4477;5827763,774;13,12552;52,52797
191278;11;1;1011301;Charitéviertel;2019;1;21;6;3;3;6;2;0;0;0;1;0;1;1;796810,3688;5828836,178;13,37632;52,52859
191279;11;12;12214424;Scharnweberstraße;2019;1;20;6;2;6;4;2;0;1;1;0;0;0;1;792550,2063;5832825,256;13,31722;52,56665
191280;11;2;2050802;Boxhagener Platz;2019;1;18;6;3;6;4;2;1;0;1;0;0;0;1;802724,4493;5826970,822;13,46154;52,50862
191281;11;11;11010204;Falkenberg Ost;2019;1;13;6;3;5;2;0;1;1;0;0;0;0;1;806700,2883;5833982,649;13,52641;52,56924
191282;11;10;10040828;Kaulsdorf Nord;2019;1;15;6;3;5;3;0;1;1;0;0;0;0;1;811939,0391;5828947,763;13,59873;52,52114
191283;11;4;4010102;Plötzensee;2019;1;14;6;3;1;5;0;0;1;0;0;0;0;1;791884,5998;5830685,551;13,30554;52,54783
191284;11;4;4041238;Kissinger Straße;2019;1;15;6;3;5;3;1;1;1;0;0;0;0;1;791526,2229;5823555,477;13,29402;52,4841
191285;11;12;12103219;Schäfersee;2019;1;14;6;3;6;2;0;0;1;1;0;0;0;1;795762,2327;5832568,706;13,36424;52,56262
191286;11;2;2030402;Wrangelkiez;2019;1;16;6;3;6;4;2;1;0;1;0;0;0;1;801344,3756;5825832,702;13,44024;52,49918
191287;11;2;2010103;Moritzplatz;2019;1;13;6;3;0;7;0;0;1;0;1;0;0;1;799182,9373;5825887,246;13,40854;52,50086
191288;11;4;4030726;Droysenstraße;2019;1;10;6;3;5;5;0;0;1;0;0;0;0;1;791604,7108;5825598,563;13,29697;52,50237
191289;11;4;4030415;Schloßgarten;2019;1;13;6;3;5;5;0;0;1;0;0;1;0;1;791003,6485;5827416,25;13,28972;52,51899
191290;11;6;6010205;Südende;2019;1;14;6;3;2;3;0;0;1;0;0;0;0;1;795325,8523;5819972,578;13,34665;52,44994
191291;11;12;12103219;Schäfersee;2019;1;13;6;3;1;5;0;0;1;0;0;0;0;1;795019,4426;5832550,563;13,3533;52,56286
191292;11;11;11010309;Zingster Straße West;2019;1;8;6;3;5;3;1;0;1;0;0;0;1;1;804831,7172;5833773,047;13,49873;52,56841
191293;11;11;11040926;Weitlingstraße;2019;1;5;6;3;5;3;2;1;1;0;0;0;0;1;806141,1634;5826839,339;13,51161;52,50553
191294;11;5;5010206;Gütersloher Weg;2019;1;5;6;3;6;2;2;0;1;1;0;0;0;0;781549,0073;5830710,248;13,15355;52,55349
191295;11;8;8010404;Rixdorf;2019;1;12;6;3;5;3;0;0;1;0;0;0;1;1;802005,5721;5823298,882;13,44765;52,47611
191296;11;2;2020206;Graefekiez;2019;1;11;5;3;0;6;0;0;1;0;0;0;1;0;800239,2754;5824610,488;13,4229;52,48884
191297;11;1;1033102;Gesundbrunnen;2019;1;15;5;3;2;6;0;0;1;0;0;0;0;0;797271,7032;5831271,241;13,38528;52,55017
191298;11;5;5010314;Carl-Schurz-Straße;2019;1;15;5;2;5;2;0;0;1;0;1;0;0;0;785164,463;5828949,436;13,20522;52,53582
191299;11;8;8010214;Glasower Straße;2019;1;22;5;3;5;2;2;0;1;0;0;0;0;0;802008,6722;5822421,633;13,4469;52,46824
191300;11;4;4041240;Messelpark;2019;1;14;5;2;5;3;0;1;1;0;0;0;0;0;790741,7102;5822643,997;13,28171;52,47635
191301;11;9;9051901;Dammvorstadt;2019;1;14;5;3;5;3;0;1;1;0;0;0;0;0;811002,3572;5821743,476;13,57824;52,45712
191302;11;4;4030931;Breitscheidplatz;2019;1;14;5;3;5;2;0;0;1;0;0;0;0;1;793513,1987;5825445,268;13,32487;52,49998
191303;11;3;3061430;Volkspark Prenzlauer Berg;2019;1;12;5;2;6;4;0;0;1;1;0;0;0;0;802011,4662;5829665,872;13,45351;52,53317
191304;11;9;9051702;Bölschestraße;2019;1;19;5;3;6;4;2;0;1;1;0;0;0;0;814210,095;5822012,573;13,62555;52,4577
191305;11;1;1011103;Lützowstraße;2019;1;13;5;3;5;2;0;0;1;0;1;0;0;1;795271,403;5826033,423;13,35121;52,5043
191306;11;5;5010206;Gütersloher Weg;2019;1;17;5;2;6;4;2;0;1;1;0;0;0;0;782241,2936;5830282,975;13,16337;52,5493
191307;11;3;11030618;Fennpfuhl West;2019;1;17;5;3;5;2;2;1;1;0;0;0;0;0;802590,616;5829279,205;13,46167;52,52938
191308;11;12;12302211;Lübarser Straße;2019;1;21;5;2;0;1;2;0;0;0;1;0;0;0;793461,1474;5836991,598;13,33431;52,60351
191309;11;1;1022201;Stephankiez;2019;1;11;5;3;5;2;0;0;1;0;0;0;0;1;795437,3276;5829538,445;13,35676;52,53563
191310;11;7;7010102;Nollendorfplatz;2019;1;11;5;3;6;7;0;0;1;1;0;0;0;1;795083,0432;5825592,153;13,34806;52,50045
191311;11;4;4020310;Park Ruhwald;2019;1;10;5;2;5;3;0;1;1;0;0;0;0;0;789838,0797;5827374,657;13,27256;52,51924
191312;11;7;7040404;Marienhöhe;2019;1;8;5;3;3;6;0;1;0;0;0;0;1;0;797408,7747;5820428,288;13,37761;52,4529
191313;11;8;8041036;Zittauer Straße;2019;1;8;5;3;5;3;0;1;1;0;0;0;0;0;804215,013;5816452,578;13,47385;52,41352
191314;11;5;5020419;Magistratsweg;2019;1;6;5;3;5;2;2;0;1;0;0;0;0;0;780872,9875;5828321,922;13,14158;52,53242
191315;11;1;1022206;Lüneburger Straße;2019;1;6;5;3;6;2;2;0;1;1;0;0;0;0;796097,8993;5828437,105;13,36549;52,5254
191316;11;8;8010214;Glasower Straße;2019;1;21;4;3;1;5;2;1;1;0;0;0;0;0;801099,3013;5822182,291;13,43334;52,4666
191317;11;3;3071639;Bötzowstraße;2019;1;18;4;3;0;5;2;0;1;0;1;0;0;1;800484,4344;5829484,347;13,4309;52,53239
191318;11;4;4030623;Ernst-Reuter-Platz;2019;1;18;4;3;5;3;2;1;1;0;0;0;0;0;792965,1076;5826950,747;13,31814;52,51377
191319;11;2;2040503;Richard-Sorge-Viertel;2019;1;16;4;3;2;6;2;0;1;0;0;0;0;1;801385,6543;5828739,203;13,44347;52,52521
191320;11;1;1011202;Unter den Linden Nord;2019;1;14;4;3;3;6;0;0;1;0;0;0;0;0;797734,0961;5827617,167;13,38881;52,51716
191321;11;6;6030610;Lichterfelde West;2019;1;13;4;3;2;6;0;0;1;0;0;0;0;1;791938,5768;5819049,864;13,29614;52,44349
191322;11;8;8010213;Körnerpark;2019;1;12;4;3;5;3;0;0;1;0;0;0;0;1;801239,357;5822480,497;13,43566;52,46919
191323;11;4;4041136;Hagenplatz;2019;1;12;4;3;6;2;0;0;1;1;0;0;0;0;790701,947;5822699,462;13,28117;52,47687
191324;11;10;10010308;Marzahner Chaussee;2019;1;12;4;3;2;6;0;0;1;0;0;0;1;1;806514,9359;5829428,772;13,51948;52,52853
191325;11;4;4030623;Ernst-Reuter-Platz;2019;1;11;4;2;6;4;0;0;0;1;0;0;1;1;793448,3446;5826561,315;13,3249;52,51002
191326;11;7;7070702;Alt-Lichtenrade/Töpchiner Weg;2019;1;10;4;3;5;3;0;0;1;0;0;0;0;1;799936,3633;5816020,422;13,41074;52,412
191327;11;6;6030504;Teltower Damm;2019;1;7;4;3;2;7;1;0;1;0;0;0;0;1;790181,2916;5815258,344;13,26707;52,41043
191328;11;11;11040926;Weitlingstraße;2019;1;13;4;3;4;7;0;0;1;0;0;0;0;0;805314,4795;5827226,316;13,49982;52,50947
191329;11;12;12231102;Frohnau;2019;1;16;3;3;4;1;2;0;1;0;0;0;0;1;790857,2;5839961,151;13,29858;52,63153
191330;11;7;7030301;Friedenau;2019;1;17;3;2;2;6;2;0;1;0;0;0;0;1;793973,2127;5822309,529;13,32886;52,47162
191331;11;6;6010206;Stadtpark;2019;1;17;3;3;6;2;2;0;1;1;0;0;0;1;795051,1934;5819613,273;13,3423;52,44687
191332;11;8;8041038;Waßmannsdorfer Chaussee;2019;1;16;3;3;5;3;2;0;1;0;0;0;0;1;805840,7675;5816730,83;13,49793;52,41511
191333;11;5;5010339;Freiheit;2019;1;6;3;3;2;6;2;0;1;0;0;0;0;1;787003,1036;5828154,798;13,23157;52,52773
191334;11;2;2010103;Moritzplatz;2019;1;5;3;3;5;3;2;0;1;0;0;0;0;1;798931,0484;5826353,186;13,40526;52,50517
191335;11;1;1022206;Lüneburger Straße;2019;1;17;3;3;1;5;2;0;1;0;0;0;0;1;796295,3414;5828281,21;13,36826;52,5239
191336;11;1;1011306;Heine-Viertel Ost;2019;1;2;3;2;6;4;2;0;1;1;0;0;0;1;800120,202;5826877,772;13,4232;52,50922
191337;11;1;1044202;Sparrplatz;2019;1;3;3;3;6;2;2;0;1;1;0;0;0;1;796032,8411;5830350,533;13,36624;52,54259
191338;11;7;7020203;Kaiser-Wilhelm-Platz;2019;1;15;4;3;1;5;0;1;1;0;0;0;0;1;796131,3631;5824119,694;13,36215;52,48668
191339;11;2;2040703;Wriezener Bahnhof/Entwicklungsgebiet;2019;1;4;3;3;5;2;2;0;1;0;0;0;0;1;801758,0573;5826253,305;13,44669;52,50272
191340;11;7;7020202;Volkspark (Rudolf-Wilde-Park);2019;1;0;3;2;6;4;2;0;1;1;0;0;0;1;794995,8834;5823455,023;13,34488;52,48134
191341;11;7;7070703;John-Locke-Straße;2019;1;1;3;2;5;3;2;0;1;0;0;0;1;1;799789,6539;5813976,948;13,40676;52,39377
191342;11;1;1011203;Unter den Linden Süd;2019;1;3;3;3;5;3;2;0;1;0;0;0;1;1;797560,8201;5827406,867;13,38607;52,51537
191345;11;1;1022104;Emdener Straße;2019;1;15;4;3;2;6;0;0;1;0;0;0;0;1;794584,1741;5828548,339;13,34334;52,52722
191353;11;7;7030303;Grazer Platz;2019;1;15;4;3;2;6;0;0;1;0;0;0;0;1;795831,2553;5820978,767;13,35495;52,45869
191362;11;5;5030833;Motardstraße;2019;1;14;4;3;5;3;0;0;1;0;0;0;0;0;788046,7554;5829307,035;13,24791;52,53751
191366;11;5;5020417;Staakener Straße;2019;1;14;4;3;5;3;0;0;1;0;0;0;1;1;782450,6498;5828511,164;13,16494;52,53331
191369;11;4;4010103;Paul-Hertz-Siedlung;2019;1;17;4;2;0;7;2;0;1;0;0;0;0;1;791120,432;5829146,564;13,29296;52,53444
191371;11;3;3020203;Blankenfelde;2019;1;13;4;3;5;3;0;0;1;0;0;0;0;1;796557,9558;5840100,935;13,38269;52,6297
191372;11;8;8020622;Parchimer Allee;2019;1;13;4;3;5;7;0;0;1;0;0;0;0;1;801331,1339;5819998,801;13,43477;52,4469
191376;11;2;2020202;Rathaus Yorckstraße;2019;1;13;4;3;5;7;0;0;1;0;1;0;0;1;797846,3633;5825288,106;13,38837;52,49622
191378;11;6;6040808;Hüttenweg;2019;1;12;4;3;5;3;0;0;1;0;0;0;0;1;789617,1237;5819794,86;13,26273;52,4514
191381;11;4;4010102;Plötzensee;2019;1;16;4;3;2;6;1;0;1;0;0;0;0;1;793363,2268;5829646,419;13,32637;52,53772
191388;11;3;3040614;Pankow Zentrum;2019;1;18;4;3;2;2;2;0;1;0;0;0;0;1;800051,1093;5835717,651;13,43017;52,5885
191391;11;1;2040701;Andreasviertel;2019;1;18;4;3;5;3;2;0;1;0;0;0;0;1;800315,8415;5827620,451;13,42674;52,51577
191400;11;4;4030930;George-Grosz-Platz;2019;1;12;4;3;2;6;0;0;1;0;0;0;0;1;793147,5946;5825616,966;13,31965;52,50171
191406;11;11;11030619;Fennpfuhl Ost;2019;1;19;6;3;0;1;2;0;1;0;0;0;0;1;803556,1403;5829737,47;13,47628;52,53295
191407;11;1;1011201;Wilhelmstraße;2019;1;17;6;2;1;5;2;1;1;0;0;0;0;1;797337,1087;5827137,561;13,38254;52,51308
191408;11;12;12103218;Teichstraße;2019;1;17;6;3;1;5;2;0;1;0;0;0;0;1;794629,572;5832993,654;13,34796;52,56704
191409;11;1;1011204;Leipziger Straße;2019;1;17;6;3;5;3;2;0;1;0;0;0;0;0;798573,0321;5826872,267;13,40046;52,51002
191410;11;9;9041402;Siedlung Kämmereiheide;2019;1;16;6;3;0;6;0;0;1;0;0;0;1;0;812540,845;5820115,604;13,59929;52,44165
191411;11;5;5020627;Tiefwerder;2019;1;15;6;2;1;1;0;0;1;0;0;1;0;0;785353,5319;5827856,651;13,20706;52,52593
191412;11;6;6030501;Berlepschstraße;2019;1;15;6;3;0;1;0;0;0;0;1;0;0;2;787445,911;5816273,066;13,22783;52,42097
191413;11;10;10020517;Adele-Sandrock-Straße;2019;1;14;6;3;2;2;0;0;1;0;0;0;0;0;813363,6541;5830117,118;13,62076;52,53081
191414;11;10;10030724;Oberfeldstraße;2019;1;14;6;3;5;2;0;1;1;0;0;0;0;1;809052,6057;5828645,993;13,55604;52,52008
191415;11;4;4030519;Kaiserin-Augusta-Allee;2019;1;14;6;3;1;5;0;0;1;0;0;0;0;0;792163,2858;5827963,177;13,30725;52,52327
191416;11;1;1011204;Leipziger Straße;2019;1;13;6;3;5;2;0;0;1;0;0;0;0;0;798703,146;5827080,377;13,40256;52,51182
191417;11;11;11020513;Orankesee;2019;1;13;6;3;5;7;0;0;1;0;0;0;1;0;803243,9063;5830239,802;13,47215;52,53763
191418;11;5;5010311;Eiswerder;2019;1;13;6;2;2;6;0;0;1;0;0;0;0;0;785302,7585;5830833,743;13,20887;52,55264
191419;11;1;1022206;Lüneburger Straße;2019;1;12;6;3;5;2;0;1;0;0;0;1;0;0;796230,7775;5828511,857;13,36751;52,526
191420;11;2;2030301;Oranienplatz;2019;1;0;6;3;5;3;2;1;1;0;0;0;0;1;800119,0774;5825731,95;13,42215;52,49895
191421;11;11;2050803;Stralauer Kiez;2019;1;6;6;3;6;4;2;0;1;1;0;0;0;1;803297,6726;5826311,238;13,46936;52,50239
