OBJECTID;LAND;BEZ;LOR;STRASSE;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
203879;11;1;1022103;Westhafen;1400938;2018;8;13;3;2;2;6;0;0;1;0;0;0;1;0;793868,3631;5830048,735;13,33415033;52,54105371
203880;11;9;9052001;Köpenick Nord                                                                                       ;9502043;2018;7;18;7;3;5;2;0;0;1;0;1;0;0;0;810976,727;5822187,999;13,57828272;52,4611169
203881;11;2;2050802;Boxhagener Platz;2500833;2018;8;13;3;3;0;1;0;1;0;0;0;0;0;0;802394,9074;5827077,867;13,45679571;52,50976134
203882;11;9;9051901;Dammvorstadt;9501939;2018;7;16;7;3;6;4;0;0;1;1;0;0;0;0;810915,6319;5821536,984;13,57678014;52,45531756
203883;11;5;5030832;Rohrdamm;5300841;2018;8;16;5;3;4;6;0;1;0;0;0;0;1;0;789515,0286;5829457,419;13,26962466;52,538083
203884;11;6;6040804;Krumme Lanke;6400838;2018;8;13;3;3;6;4;0;0;1;1;0;0;0;0;788142,0671;5818760,96;13,24018758;52,44291136
203885;11;2;2050801;Traveplatz;2500831;2018;8;18;5;3;1;5;0;1;1;0;1;0;0;0;803255,4386;5827387,748;13,46971897;52,51206107
203886;11;7;7010102;Nollendorfplatz;7100102;2018;7;15;7;3;6;6;0;1;0;1;0;0;0;0;795032,038;5825762,726;13,34745753;52,50200405
203887;11;11;11041022;Rosenfelder Ring;11401032;2018;8;16;5;3;2;6;0;0;1;0;0;0;0;0;806602,4057;5827729,639;13,51919948;52,51325428
203888;11;2;2010103;Moritzplatz;2100104;2018;8;13;3;3;0;6;0;0;1;0;0;0;1;0;799256,762;5826228,776;13,40993107;52,50388104
203889;11;7;7060603;Marienfelde Nordost;7601238;2018;7;15;7;3;0;3;0;1;0;0;1;0;0;0;798666,2025;5816279,343;13,3923549;52,41502017
203890;11;1;1011104;Körnerstraße                                                                                        ;1100104;2018;8;13;3;3;5;2;0;1;1;0;0;0;0;0;796252,4569;5825960,788;13,36556069;52,50311828
203891;11;1;1011203;Unter den Linden Süd;1100206;2018;7;15;7;3;6;4;0;0;1;1;0;0;0;0;797764,5125;5827426,078;13,38908223;52,51542981
203892;11;9;9010401;Johannisthal West;9100407;2018;8;16;5;3;1;5;0;1;0;0;0;0;1;0;806360,0149;5821015,231;13,50946854;52,45321378
203893;11;8;8020622;Parchimer Allee;8200726;2018;8;12;3;2;5;2;0;0;1;0;0;0;0;0;801415,0202;5820227,269;13,43620845;52,44890016
203894;11;9;9051901;Dammvorstadt;9501939;2018;8;15;5;3;5;2;0;0;1;0;1;0;0;0;809644,4521;5821497,963;13,5580962;52,45568943
203895;11;1;1044201;Reinickendorfer Straße                                                                              ;1401043;2018;7;17;7;2;5;2;0;0;1;0;1;0;0;0;795580,1396;5830796,288;13,35998264;52,54682899
203896;11;8;8010508;Weiße Siedlung;8100520;2018;7;13;7;2;5;2;0;0;1;0;1;0;0;0;803203,5032;5822714,108;13,46470337;52,47020069
203897;11;2;2030401;Reichenberger Straße;2300417;2018;8;15;5;3;5;7;0;1;1;0;0;1;0;0;800573,1965;5825705,504;13,42879529;52,49846721
203898;11;5;5010101;Hakenfelde Nord;5100104;2018;8;11;3;3;2;6;0;0;1;0;0;0;0;0;786153,6206;5831675,685;13,22211098;52,55974687
203899;11;6;6020304;Kaiser-Wilhelm-Straße                                                                               ;6200314;2018;7;10;7;3;6;4;0;1;0;1;0;0;0;0;794771,8475;5817728,422;13,3365383;52,43012163
203900;11;9;9052001;Köpenick Nord                                                                                       ;9502043;2018;8;14;5;3;2;7;0;1;1;0;0;0;0;0;810320,3773;5823209,504;13,56960303;52,47064436
203901;11;2;2030302;Lausitzer Platz;2300316;2018;8;11;3;3;5;3;0;0;1;0;1;0;0;0;800720,9684;5826209,417;13,43142059;52,50290252
203902;11;9;9051901;Dammvorstadt;9501939;2018;7;10;7;3;5;3;0;1;0;0;0;0;1;0;809945,2174;5821592,516;13,56259612;52,45636633
203903;11;6;6040703;Nikolassee;6400737;2018;7;9;7;3;5;2;0;0;1;0;1;0;0;0;785007,9566;5817561,731;13,19317945;52,43380146
203904;11;10;10020415;Hellersdorfer Promenade;10200422;2018;8;14;5;3;6;4;0;0;1;1;0;0;0;0;812376,6466;5831450,111;13,60750861;52,54331785
203905;11;5;5020523;Maulbeerallee;5200527;2018;8;10;3;3;1;5;0;0;1;0;0;0;1;0;783299,1018;5827625,466;13,17666157;52,52492444
203906;11;1;1011303;Alexanderplatzviertel;1100310;2018;8;14;5;3;0;1;0;1;0;0;0;0;0;0;799480,0507;5828849,429;13,41556963;52,52724868
203907;11;6;6010209;Feuerbachstraße                                                                                     ;6100209;2018;7;7;7;3;6;4;0;1;0;1;0;0;0;0;794502,9352;5821449,748;13,33587505;52,46362643
203908;11;7;7070702;Alt-Lichtenrade/Töpchiner Weg;7601443;2018;8;14;5;3;5;3;0;1;1;0;0;0;0;0;800042,6868;5814359,157;13,41081287;52,39705548
203909;11;5;5020625;Borkumer Straße                                                                                     ;5200629;2018;8;9;3;3;2;6;0;0;1;0;0;0;0;0;784627,6099;5828632,735;13,1970531;52,53326369
203910;11;5;5020629;Börnicker Straße                                                                                    ;5200634;2018;8;13;5;3;2;6;0;0;1;0;0;1;0;0;785050,846;5826304,019;13,20127985;52,51216331
203911;11;2;2030302;Lausitzer Platz;2300316;2018;7;17;7;3;6;4;0;1;0;1;0;0;0;0;801181,4606;5825953,271;13,43795263;52,50035265
203912;11;2;2040502;Friedenstraße;2400521;2018;8;9;3;3;5;2;0;1;1;0;0;0;0;0;800463,057;5828234,979;13,42946107;52,52120033
203913;11;11;11040925;Victoriastadt;11400927;2018;7;1;7;3;5;2;2;1;1;0;0;0;0;0;803707,3198;5826284,579;13,47535084;52,50192225
203914;11;2;2040701;Andreasviertel;2400623;2018;8;13;5;3;6;4;0;0;0;1;1;0;0;0;801114,5056;5827221,712;13,43811651;52,5117589
203915;11;8;8020622;Parchimer Allee;8200726;2018;8;8;3;2;0;6;0;0;1;0;0;0;1;0;802363,5592;5819912,372;13,44983834;52,44555393
203916;11;2;2010103;Moritzplatz;2100105;2018;8;13;5;3;0;7;0;1;0;0;0;0;0;0;799078,6833;5825673,131;13,40681626;52,4989981
203917;11;10;10010308;Marzahner Chaussee;10100311;2018;7;1;7;2;0;1;2;0;0;0;1;0;0;0;806311,5206;5830181,167;13,51718436;52,53538883
203918;11;2;2030301;Oranienplatz;2300314;2018;8;9;5;2;6;4;0;0;0;1;1;0;0;0;799912,3782;5825986,122;13,41934267;52,50134606
203919;11;4;4051446;Preußenpark;4501043;2018;8;0;6;2;5;3;2;0;1;0;0;0;0;0;793107,381;5825211,242;13,31869912;52,49809746
203920;11;6;6020305;Gemeindepark Lankwitz;6200315;2018;8;15;5;3;5;2;0;1;1;0;0;0;0;0;795447,9708;5817834,48;13,34654776;52,43070766
203921;11;3;3040818;Pankow Süd                                                                                          ;3400828;2018;8;15;5;2;5;3;0;1;1;0;0;0;0;0;800069,5807;5832592,142;13,42761446;52,56047155
203922;11;10;10020414;Helle Mitte;10200421;2018;8;17;1;3;3;6;0;0;1;0;0;0;0;0;812189,3892;5830920,303;13,60425849;52,53867751
203923;11;1;1011204;Leipziger Straße                                                                                    ;1100207;2018;8;8;5;3;2;2;0;1;1;0;0;0;0;0;798693,2242;5827088,175;13,4024244;52,51189316
203924;11;3;3061228;Erich-Weinert-Straße;3601245;2018;8;14;5;3;5;2;0;1;1;0;0;0;0;0;800938,789;5831179,531;13,4391176;52,5473305
203925;11;10;10040931;Mahlsdorf Nord                                                                                      ;10400938;2018;8;15;6;3;2;6;0;0;1;0;0;0;0;0;813442,2739;5829387,037;13,62122557;52,52421897
203926;11;3;3061434;Anton-Saefkow-Park;3601451;2018;8;8;5;3;1;5;0;1;1;0;0;0;0;0;801263,1179;5829684,997;13,44253096;52,53375561
203927;11;1;1022106;Elberfelder Straße                                                                                  ;1200522;2018;8;19;1;3;5;2;0;1;1;0;0;0;0;0;793694,7658;5827999,626;13,32978749;52,52277817
203928;11;7;7050501;Rathausstraße                                                                                       ;7501029;2018;8;8;5;3;6;2;0;0;1;1;0;0;0;0;797538,6076;5819910,867;13,37905594;52,44818741
203929;11;7;7050502;Fritz-Werner-Straße                                                                                 ;7501133;2018;8;15;7;3;1;5;0;1;1;0;0;0;0;0;797953,1172;5818019,668;13,38345118;52,43100906
203930;11;1;1011304;Karl-Marx-Allee;1100311;2018;8;8;5;3;5;2;0;1;1;0;0;0;0;0;800189,5458;5828453,118;13,42563889;52,52330622
203931;11;9;9020601;Schnellerstraße                                                                                     ;9200613;2018;8;7;5;3;5;2;0;1;1;0;0;0;0;0;807998,7235;5820988,083;13,53348271;52,45204965
203932;11;2;2050802;Boxhagener Platz;2500833;2018;8;21;6;3;4;6;2;0;1;0;1;0;0;0;802080,8743;5827157,263;13,45225463;52,51064695
203933;11;8;8010404;Rixdorf;8100415;2018;8;19;7;3;2;6;1;1;1;0;0;0;0;0;801667,1957;5823730,188;13,44307415;52,48015852
203934;11;3;3050923;Weißenseer Spitze;3500934;2018;8;7;5;3;5;2;0;1;0;0;0;0;1;0;800208,1617;5832144,47;13,4292477;52,55638259
203935;11;3;3071536;Teutoburger Platz;3701554;2018;8;19;6;3;6;4;0;0;0;1;0;0;1;0;799111,3725;5830273,468;13,41143282;52,54021544
203936;11;7;7010102;Nollendorfplatz;7100102;2018;8;6;5;2;5;3;0;1;0;0;0;0;0;0;795616,7384;5824975,978;13,35534811;52,49463503
203937;11;4;4051653;Prager Platz;4501152;2018;8;12;6;3;5;3;0;0;1;0;1;0;0;0;794003,3428;5824714,314;13,33142088;52,49316081
203938;11;5;5030731;Gartenfelder Straße                                                                                 ;5300736;2018;8;6;5;2;1;5;0;0;0;0;1;0;1;0;786883,0561;5830120,623;13,23149793;52,54542102
203939;11;9;9051901;Dammvorstadt;9501939;2018;8;0;5;3;2;6;2;0;1;0;0;0;0;0;810646,6337;5821008,041;13,5723421;52,45073031
203940;11;11;11040926;Weitlingstraße;11400931;2018;8;11;2;2;5;3;0;0;1;0;0;0;1;0;806684,2841;5826911,442;13,51964841;52,50587541
203941;11;3;3020210;Herthaplatz;3200207;2018;8;15;5;3;2;6;0;0;1;0;0;0;0;0;800105,3712;5836220,547;13,43142521;52,59297394
203942;11;1;1044101;Rehberge;1400938;2018;8;15;5;3;3;6;0;0;0;0;1;0;1;0;793886,1112;5830093,009;13,33445044;52,54144102
203943;11;9;9051901;Dammvorstadt;9501939;2018;8;14;7;3;0;6;0;0;1;0;0;0;1;0;810019,4181;5821597,135;13,56368893;52,45636565
203944;11;7;7050505;Hundsteinweg;7501134;2018;8;15;5;3;2;6;0;0;1;0;0;0;0;0;799062,7046;5819071,851;13,40066439;52,43983514
203945;11;4;4020313;Königin-Elisabeth-Straße;4200311;2018;8;6;6;3;5;2;0;1;1;0;0;0;0;0;790305,8068;5826019,544;13,27825053;52,50684154
203946;11;12;12103115;Breitkopfbecken;12100103;2018;8;15;5;3;5;2;0;1;1;0;0;0;0;0;796298,4374;5833956,814;13,37336643;52,57476949
203947;11;2;2050602;Samariterviertel;2500727;2018;8;8;6;3;5;2;0;0;1;0;1;0;0;0;802635,9694;5827910,03;13,46109364;52,51708627
203948;11;12;12214424;Scharnweberstraße                                                                                   ;12200309;2018;8;14;5;3;5;2;0;1;1;0;0;0;0;0;793148,703;5832637,256;13,32585489;52,56464613
203949;11;7;7050502;Fritz-Werner-Straße                                                                                 ;7501133;2018;8;13;5;3;5;3;0;0;1;0;0;0;0;0;797832,7382;5818571,602;13,38217747;52,43602213
203950;11;9;9031202;Schmöckwitz/Rauchfangswerder;9301228;2018;8;11;1;3;4;6;0;1;0;0;0;0;0;0;816984,0396;5812871,116;13,65758518;52,37418145
203951;11;6;6020305;Gemeindepark Lankwitz;6200316;2018;8;13;5;3;0;2;0;0;1;1;0;0;0;0;796046,5439;5817527,594;13,35505454;52,42763305
203952;11;9;9051901;Dammvorstadt;9501941;2018;8;13;5;3;2;6;0;0;1;0;0;0;0;0;810999,5738;5821240,246;13,57773517;52,45261057
203953;11;12;12304314;Ziekowstraße/Freie Scholle;12500824;2018;8;21;7;3;9;1;2;0;1;0;0;0;0;0;791067,6035;5835471,843;13,29772816;52,59117421
203954;11;5;5020628;Graetschelsteig;5200633;2018;8;12;5;3;5;2;0;0;1;0;0;0;0;0;784054,1413;5827140,529;13,18734662;52,52018357
203955;11;11;11040926;Weitlingstraße;11400931;2018;8;14;6;3;5;2;0;1;1;0;0;0;0;0;806700,5561;5826908,017;13,51988425;52,50583557
203956;11;3;3061228;Erich-Weinert-Straße;3601245;2018;8;12;5;3;2;6;0;1;1;0;0;0;0;0;800605,0518;5831002,03;13,43405005;52,54592377
203957;11;8;8041038;Waßmannsdorfer Chaussee;8401244;2018;8;12;5;3;2;6;0;0;1;0;0;0;0;0;805714,2701;5816772,239;13,49611556;52,41554715
203958;11;3;3050923;Weißenseer Spitze;3500934;2018;8;21;1;2;9;1;2;0;1;0;1;0;0;0;800198,812;5832138,476;13,42910478;52,55633401
203959;11;6;6030610;Lichterfelde West                                                                                   ;6300634;2018;8;12;5;3;5;7;0;0;1;0;0;0;0;0;792031,4289;5818926,318;13,2973928;52,44233053
203960;11;5;5040934;Alt-Gatow;5400942;2018;8;19;5;3;5;2;0;0;1;0;0;0;0;0;783770,417;5823774,365;13,18030698;52,4901495
203961;11;6;6010205;Südende;6100205;2018;8;19;5;3;5;2;0;0;1;0;0;0;1;0;795061,447;5820015,039;13,34280429;52,4504638
203962;11;2;2020204;Urbanstraße;2200210;2018;8;17;1;3;5;2;0;1;1;0;0;0;0;0;798491,8426;5825234,498;13,39780401;52,49538763
203963;11;4;4020208;Kranzallee;4200206;2018;8;17;5;3;5;3;0;0;1;0;0;0;0;0;786224,4614;5825998,361;13,21826371;52,50880824
203964;11;7;7060604;Marienfelde Süd;7601341;2018;8;16;5;3;5;2;0;0;1;0;0;0;0;0;797614,2788;5815560,757;13,37629494;52,40915166
203965;11;2;2010101;Askanischer Platz;2100101;2018;8;2;7;3;5;3;2;1;1;0;0;0;0;0;797623,1885;5825589,043;13,38536334;52,49904008
203966;11;8;8020727;Buckow Mitte;8200832;2018;8;19;6;2;5;2;0;0;1;0;1;0;0;0;801615,9683;5817421,417;13,43662478;52,42363962
203967;11;4;4020310;Park Ruhwald;4200308;2018;8;12;4;3;2;6;0;0;1;0;0;0;0;0;790527,1298;5827329,925;13,28264629;52,51847135
203968;11;4;4051446;Preußenpark;4501043;2018;8;16;6;3;2;7;0;1;1;0;0;0;0;0;792378,653;5825113,271;13,30790891;52,49761008
203969;11;1;1011103;Lützowstraße                                                                                        ;1100103;2018;8;12;4;3;2;7;0;0;1;0;1;0;0;0;795934,3942;5825633,359;13,3605975;52,50035576
203970;11;3;3061126;Arnimplatz;3601141;2018;8;11;4;3;0;3;0;1;0;0;0;0;1;0;799195,086;5831606,819;13,4138646;52,5521209
203971;11;1;1011302;Oranienburger Straße                                                                                ;1100309;2018;8;20;6;3;6;4;1;1;0;1;0;0;0;0;798635,384;5828817,921;13,40312749;52,5274296
203972;11;2;2010104;Wassertorplatz;2100106;2018;8;20;7;3;2;6;1;0;1;0;1;0;0;0;799806,9356;5825701,486;13,41753771;52,49885267
203973;11;4;4030415;Schloßgarten;4300412;2018;8;11;4;3;6;4;0;0;1;1;0;0;0;0;791671,4714;5827710,417;13,2997971;52,52127156
203974;11;12;12214422;Klixstraße                                                                                          ;12200310;2018;8;18;6;3;5;3;0;0;1;0;0;0;0;0;792131,7391;5833150,296;13,31134613;52,56979198
203975;11;12;12231102;Frohnau;12400720;2018;8;11;4;3;6;2;0;0;1;1;0;0;0;0;790093,4708;5839995,799;13,2873553;52,63225129
203976;11;8;8041035;Blumenviertel;8401241;2018;8;13;6;3;5;3;0;0;1;0;0;0;0;0;804754,8419;5818461,913;13,48359148;52,43122633
203977;11;4;4041135;Hundekehle;4400729;2018;8;10;4;3;0;6;0;0;1;0;1;0;0;0;790635,2675;5822637,634;13,28014112;52,47634698
203978;11;4;4030620;Alt-Lietzow;4300619;2018;8;21;6;3;2;2;2;0;1;0;0;0;0;0;792427,742;5827179,357;13,3104449;52,5161057
203979;11;12;12214125;Waldidyll/Flughafensee;12200414;2018;8;10;4;3;2;2;0;0;1;0;0;0;0;0;791187,4249;5830907,191;13,29548416;52,55018895
203980;11;4;4030828;Savignyplatz;4300624;2018;8;14;6;3;6;4;0;0;1;1;0;0;0;0;793248,5926;5826078,208;13,32153682;52,50579362
203981;11;2;2050803;Stralauer Kiez;2500836;2018;8;9;4;3;5;2;0;1;1;0;0;0;0;0;803251,4652;5826004,197;13,46840039;52,49966275
203982;11;9;9020701;Adlershof West;9200715;2018;8;18;1;2;2;6;0;0;1;0;1;0;0;0;809329,936;5818506,396;13,5507132;52,4290574
203983;11;2;2040701;Andreasviertel;2400623;2018;8;8;4;3;5;7;0;0;1;0;0;0;0;0;800999,1812;5826978,347;13,43620219;52,50964122
203984;11;5;5030730;Zitadellenweg;5300735;2018;8;19;6;3;5;3;0;1;1;0;0;0;0;0;786451,0257;5831101,381;13,22599047;52,55444149
203985;11;4;4030828;Savignyplatz;4300624;2018;8;18;7;3;5;3;0;0;1;0;0;0;0;0;793468,6622;5826413,193;13,32506522;52,50867827
203986;11;7;7050505;Hundsteinweg;7501134;2018;8;20;4;3;5;2;0;0;1;0;1;0;0;0;799054,8007;5819072,455;13,400549;52,43984487
203987;11;1;1011401;Invalidenstraße                                                                                     ;1100415;2018;8;19;4;3;2;6;0;1;0;0;0;0;0;0;798290,2862;5829368,48;13,3985496;52,53255355
203988;11;6;6030610;Lichterfelde West                                                                                   ;6300634;2018;8;10;6;3;0;1;0;0;0;0;1;0;0;0;792061,1836;5818887,566;13,29779545;52,44196723
203989;11;7;7040403;Manteuffelstraße                                                                                    ;7400823;2018;8;18;4;2;5;2;0;0;1;0;1;0;0;0;797323,6745;5822178,505;13,3779222;52,46863147
203990;11;2;2020205;Chamissokiez;2200211;2018;8;17;4;3;0;2;0;1;1;0;0;0;0;0;798250,0921;5824522,282;13,39361605;52,48913565
203991;11;12;12301203;Wittenau Süd                                                                                        ;12500930;2018;8;16;1;3;2;6;0;0;1;0;0;0;1;0;792851,09;5835141,827;13,32368902;52,58725847
203992;11;1;1011402;Arkonaplatz;1100416;2018;8;11;4;2;0;1;0;1;0;0;0;0;0;0;798557,9718;5829217,779;13,40234885;52,53105617
203993;11;4;4010102;Plötzensee;4100101;2018;8;12;4;3;5;3;0;0;1;0;0;0;0;0;792257,71;5830690,421;13,31103331;52,54767249
203994;11;11;11030721;Rüdigerstraße;11300722;2018;8;17;1;3;2;6;0;0;1;0;0;0;0;0;803976,4034;5827895,706;13,4807741;52,51621244
203995;11;12;12214424;Scharnweberstraße                                                                                   ;12200309;2018;8;14;7;3;0;5;0;0;1;0;0;0;1;0;793424,5428;5832485,129;13,32977815;52,56313381
203996;11;9;9051801;Rahnsdorf/Hessenwinkel;9501838;2018;8;17;4;2;0;1;0;1;0;0;0;0;0;0;816884,7522;5821243,203;13,66405565;52,44925761
203997;11;3;3030715;Heinersdorf;3300516;2018;8;7;6;3;5;3;0;1;0;0;0;0;0;0;800433,5676;5832620,964;13,43299382;52,56052919
203998;11;3;3050923;Weißenseer Spitze;3500934;2018;8;17;4;3;1;5;0;1;0;0;0;0;1;0;801196,7293;5831816,889;13,44348813;52,55290063
203999;11;1;1022206;Lüneburger Straße                                                                                   ;1200628;2018;8;12;4;2;0;1;0;1;0;0;0;0;0;0;796185,2989;5828458,056;13,366797;52,5255404
204000;11;3;3020307;Buchholz;3200309;2018;8;14;1;3;2;6;0;0;1;0;0;0;0;0;800138,6775;5837726,415;13,4332805;52,60645284
204001;11;9;9020701;Adlershof West;9200715;2018;8;17;4;3;5;2;0;1;1;0;0;0;0;0;808529,5465;5819080,842;13,53950844;52,43465756
204002;11;5;5020626;Adamstraße                                                                                          ;5200630;2018;8;15;6;3;6;4;0;0;0;1;0;0;1;0;784472,1159;5827757,912;13,19401831;52,52550117
204003;11;9;9020601;Schnellerstraße                                                                                     ;9200613;2018;8;17;1;3;1;5;0;1;1;0;0;0;0;0;806410,8887;5821451,958;13,5106156;52,45709938
204004;11;12;12304313;Borsigwalde;12500825;2018;8;16;4;3;5;2;0;1;1;0;0;0;0;0;791485,276;5834331,952;13,3028736;52,58073176
204005;11;3;3061332;Helmholtzplatz;3601348;2018;8;11;7;3;1;5;0;1;1;0;0;0;0;0;799818,8787;5830279,993;13,4218396;52,53988512
204006;11;1;1011401;Invalidenstraße                                                                                     ;1100415;2018;8;16;4;3;0;1;0;1;0;0;0;0;0;0;797976,7559;5829308,351;13,39388721;52,53218606
204007;11;6;6010209;Feuerbachstraße                                                                                     ;6100209;2018;8;12;6;2;5;2;0;1;1;0;0;0;0;0;794444,0952;5821518,645;13,33507224;52,46427577
204008;11;9;9052001;Köpenick Nord                                                                                       ;9502043;2018;8;16;4;3;2;6;0;0;1;0;0;0;0;0;811304,3419;5822401,068;13,58328791;52,4628398
204009;11;2;2030401;Reichenberger Straße;2300418;2018;8;13;7;3;0;2;0;1;1;0;0;0;0;0;801281,8867;5825357,739;13,43888894;52,49495934
204010;11;11;11051229;Rummelsburg;11501238;2018;8;16;4;3;3;6;0;1;0;0;0;0;0;0;804971,6154;5825163,227;13,49289245;52,49116698
204011;11;11;11010310;Mühlengrund;11100309;2018;8;16;6;3;5;3;0;0;1;0;0;0;0;0;805621,9418;5833091,46;13,50972766;52,56185879
204012;11;9;9052001;Köpenick Nord                                                                                       ;9502043;2018;8;16;4;2;0;6;0;0;1;0;0;0;1;0;811228,1516;5822193,313;13,58197637;52,4610214
204013;11;9;9051702;Bölschestraße;9501737;2018;8;15;4;3;5;2;0;1;1;0;0;0;0;0;814483,7663;5820801,754;13,62842697;52,44668813
204014;11;3;3061131;Falkplatz;3601142;2018;8;19;1;3;5;2;0;1;1;0;0;0;0;0;799140,4697;5830367,506;13,41194525;52,54104238
204015;11;12;12302108;Märkisches Zentrum;12601134;2018;8;15;4;3;2;2;0;0;0;0;1;0;1;0;795418,0841;5837480,628;13,36355598;52,6068355
204016;11;9;9031202;Schmöckwitz/Rauchfangswerder;9301228;2018;8;8;5;3;5;3;0;1;0;0;0;0;1;0;814018,4968;5812937,758;13,61422757;52,37648535
